stars,comment
5.0 out of 5 stars,"









  
  
    
  Recently I picked up a ps4, as well as an xbox one. Since I'm a technology junkie, and buy just about every console that comes out- minus Nintendo .  As for the ps4, really nice build quality, console is small, sleek, quiet , and about 50% more powerful than the xbox . Gpu is 40% prior to ms announcing they reserve 10% for the kinect , and recently we discovered that the CPU is actually more powerful on ps4, as well.  When you discuss memory, ps4 is using 8gb of the new gddr5 memory, where as xbox one is using 8gb, of much slower DDR3 memory. What this means is the ps4 can transfer data to gpu/ CPU at 176gbps, where as xbox one is at 68gbps. Xbox one tries to close this gap by using 1/3 of gb (.32 to be exact ) of esram which allows data transfer at 102gbps, but keep in mind this is .32gb, so of the whole 8gb, this is only 1/3 of 1gb. These are just a few examples as to why ps 4 is running most games at 1080p, and quite a few of these same games run at 720p on xbox one . As for the ps4, the new GUI is blazing fast . I had a ps3, and it's lightning fast in comparison . Sony has really upped their game with this system , I also feel that sony is closing the gap with their online structure. Psn is really becoming a good service . I don't want this to seem like I don't like my xbox one, cause it's a good system as well, I think Microsoft is just much for focused on a media box than a game system . Should be interesting to see how the next couple years shake out.

  
"
5.0 out of 5 stars,"









  
  
    
  This was a present to our son and he has had hours, days, months and now about a full year of enjoyment on it.

  
"
5.0 out of 5 stars,"









  
  
    
  The system is fast, powerfull, has a lot of good, and some very good 3rd and 1st party games, Twitch streaming is awesome, Facebook integration too, a bunch of free games, and soon Infamous, Watch Dogs, The Crew, Metal Gear Solid 5, The Order 1886, the next Uncharted... etc etc... holy crap, it's a good time to be a gamer, Xbox One seens good too, a lot of the same games, other kind of audience.

  
"
5.0 out of 5 stars,"









  
  
    
  Item as described and fast shipping, Thanks!!!

  
"
5.0 out of 5 stars,"









  
  
    
  System looks great, HDMI ports work fine software update went good. everything was easy to setup and I did use the Sony HDMI cable.. All the apps I installed worked, my unit comes from the FOX plant in China, I purchased it on the Amazon midnight launch deal Thursday night.. I have played Assassins Creed and it looks great... I had pre-ordered an Xbox one but decided to get the PS4 instead, I didn't need all the Social network media crap that comes with these systems, I wanted a powerful gaming machine and because of the internal hardware the PS4 was my choice and I don't regret it.

  
"
4.0 out of 5 stars,"









  
  
    
  The product is great but they come with a free access code for online gaming. When we got ours it was already expired.

  
"
5.0 out of 5 stars,"









  
  
    
  I have had no problems what-so-ever with this console, I was worried at first but then once it came and i switched it on, I was the happiest person ever. It couldn't have been a better option than to buy it from Amazon. When it was all out of stock in my state, Amazon had my back, and for that, I will be a shopper here for quite a long time.

  
"
5.0 out of 5 stars,"









  
  
    
  I imported this beauty all the way to India. Was worried with all the hardware issues being reported on the internet. But since the day I plugged it in, it has worked like a charm. The system truly feels next gen.The snappy UI, awesome controller and the amazing build quality just screams premium. Wish it had more games but knowing Sony, games will eventually come.

  
"
5.0 out of 5 stars,"









  
  
    
  Ps4 its awesome 5 stars it meets and surpasses my expectations more games its the only thing missing so far everything else is awesome it has a slick ui,sharing,social integration,indie games,best controller ever made...etc etc etc I love it wouldn't sell it for double the price oooops I think I would lol

  
"
3.0 out of 5 stars,"









  
  
    
  Upon opening the box and trying to set it up we realized it was non-functioning. Thank goodness we were able to send it to Sony to be repaired!

  
"
5.0 out of 5 stars,"









  
  
    
  Wonderful console and excellent service from Amazon from beginning to end. No hardware issues, the games look amazing and I got it on release day just as Amazon promised.I will definitely be ordering my next console from Amazon!1. Preorderd Watch Dogs Bundle in July (Amazon does not charge credit card until delivery)2. Watch Dogs gets delayed until 2014, Amazon offers $10 credit and let me keep my preorder3. Target has Buy 2 get 1 free sale on PS4 games during launch week, Amazon offers same deal at launchMy review for the console is 5 stars, and my review for Amazon is 5 stars. If you are like me, you already know if you want a PS4 or an XBOXone, so instead of trying to sell you on the PS4, I'd rather give you my experience with Amazon. They are great and will do whatever it takes to make their customers happy.

  
"
